,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Theater counts:,Infl. Adj. Dom. BO,Production Budget:,Domestic Releases:,International Releases:,Video Release:,MPAA Rating:,Running Time:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production/Financing Companies:,Production Countries:,Languages:,Franchise:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
138,https://www.the-numbers.com/movie/Dont-Breathe-2-(2021),['Stephen Lang'],"[['Rodo Sayagues', 'Director'], ['Fede Álvarez', 'Screenwriter'], ['Rodo Sayagues', 'Screenwriter'], ['Fede Álvarez', 'Character Creator'], ['Rodo Sayagues', 'Character Creator'], ['Fede Álvarez', 'Producer'], ['Sam Raimi', 'Producer'], ['Robert Tapert', 'Producer'], ['Nathan Kahane', 'Executive Producer'], ['Joe Drake', 'Executive Producer'], ['Erin Westerman', 'Executive Producer'], ['Andrew Pfeffer', 'Executive Producer'], ['Rick Jacobson', 'Executive Producer'], ['Stephen Lang', 'Executive Producer']]","$10,622,473 (32.5% of total gross)",3.07 (domestic box office/biggest weekend),69.1% (domestic box office/worldwide),"3,005 opening theaters/3,005 max. theaters, 4.9 weeks average run per theater","$32,794,953","$15,000,000 (worldwide box office is 3.1 times production budget)","August 13th, 2021 (Wide) by Sony Pictures","August 12th, 2021 (Wide) (Mexico)
August 12th, 2021 (Wide), released as Nem Respires 2 (Portugal)
August 13th, 2021 (Wide), released as Mirties namai 2 (Lithuania)
August 13th, 2021 (Wide) (Romania)
August 13th, 2021 (Wide) (Russia (CIS))
... Show all releases
","October 12th, 2021 by Sony Pictures Home Entertainment","R for strong bloody violence, gruesome images, and language.(Rating bulletin 2681 (cert #53215), 5/19/2021)",98 minutes,vs. Escape Room: Tournament of ChampionsCreate your own comparison chart…,"Psychological Horror, Blindness, Orphan, Unexpected Families, Single Parent, Kidnap, Rescue",Original Screenplay,Horror,Live Action,Contemporary Fiction,"Screen Gems, Stage 6 Films",United States,English,Don’t Breathe,"$32,638,038","$14,563,309","$47,201,347","$834,503","$1,060,032","$1,894,535"
139,https://www.the-numbers.com/movie/Ma-Ma-Dik-San-Kei-Siu-Ji-(2021-China),[],"[['Chi-Man Wan', 'Director']]",,,,,,,,"August 12th, 2021 (Wide), released as 媽媽的神奇小子 (Hong Kong)
August 21st, 2021 (Wide), released as Zero To Hero (China)
",,,101 minutes,Create your own comparison chart…,,Based on Real Life Events,Drama,Live Action,Dramatization,,China,Cantonese,,n/a,"$5,876,318","$5,876,318",,,
140,https://www.the-numbers.com/movie/Respect-(2020),"['Forest Whitaker', 'Marlon Wayans', 'Audra McDonald', 'Mary J. Blige', 'Marc Maron', 'Tituss Burgess', 'Saycon Sengbloh', 'Hailey Kilgore', 'Tate Donovan', 'Jennifer Hudson']","[['Liesl Tommy', 'Director'], ['Tracey Scott Wilson', 'Screenwriter'], ['Callie Khouri', 'Story by'], ['Tracey Scott Wilson', 'Story by'], ['Harvey Mason Jr.', 'Producer'], ['Jonathan Glickman', 'Producer'], ['Scott Bernstein', 'Producer'], ['Stacey Sher', 'Producer'], ['Harvey Mason', 'Producer'], ['Jennifer Hudson', 'Executive Producer'], ['Liesl Tommy', 'Executive Producer'], ['Sue Baden-Powell', 'Executive Producer'], ['Aaron L. Gilbert', 'Executive Producer'], ['Jason Cloth', 'Executive Producer'], ['Avril Beukes', 'Editor'], ['Kramer Morgenthau', 'Director of Photography']]","$8,807,513 (36.3% of total gross)",2.76 (domestic box office/biggest weekend),73.8% (domestic box office/worldwide),"3,207 opening theaters/3,207 max. theaters, 4.3 weeks average run per theater","$24,395,117",,"August 13th, 2021 (Wide) by United Artists","August 12th, 2021 (Wide) (Portugal)
August 13th, 2021 (Wide) (Czech Republic)
August 13th, 2021 (Wide) (Romania)
August 13th, 2021 (Wide) (Slovakia)
August 19th, 2021 (Wide) (Australia)
... Show all releases
","August 27th, 2021 by MGM Video","PG-13 for mature thematic content, strong language including racial epithets, violence, suggestive material, and smoking.(Rating bulletin 2667 (cert #52987), 2/10/2021)",145 minutes,vs. Escape Room: Tournament of ChampionsCreate your own comparison chart…,"Biographical Drama, 1960s, Musicians, Singers, Rhythm and Blues",Based on Real Life Events,Drama,Live Action,Dramatization,"Metro-Goldwyn-Mayer Pictures, SMB Films, Bron Creative, Glickmania",United States,English,,"$24,278,399","$8,600,190","$32,878,589","$1,309,195","$1,425,818","$2,735,013"
141,https://www.the-numbers.com/movie/BAC-Nord-(2021-France),[],"[['Cedric Jimenez', 'Director']]",,,,,,,,"August 18th, 2021 (Wide) (France)
","September 17th, 2021 by Netflix, released as The Stronghold",,105 minutes,Create your own comparison chart…,,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,,France,French,,n/a,"$13,510,027","$13,510,027",,,
142,https://www.the-numbers.com/movie/contro-te-Il-mistero-della-scuola-incantata-Me-(2021-Italy),[],"[['Gianluca Leuzzi', 'Director']]",,,,,,,,"August 18th, 2021 (Wide) (Italy)
","June 2nd, 2023 by Netflix, released as It's Me Against You - The Mystery of the Spellbound School",,60 minutes,Create your own comparison chart…,,,Adventure,,,"Warner Bros., Colorado Film Production, Me Contro Te",Italy,Italian,,n/a,"$5,909,462","$5,909,462",,,
143,https://www.the-numbers.com/movie/Doraibu-mai-ka-(2021-Japan),[],"[['Ryûsuke Hamaguchi', 'Director']]","$13,775 (0.6% of total gross)",10.97 (domestic box office/biggest weekend),36.8% (domestic box office/worldwide),"2 opening theaters/213 max. theaters, 6.4 weeks average run per theater","$2,353,810",,"November 24th, 2021 (Limited) by Janus Films, released as Drive My Car","August 18th, 2021 (Wide), released as Drive My Car (France)
September 23rd, 2021 (Wide), released as Drive My Car (Italy)
November 4th, 2021 (Limited), released as Drive My Car (New Zealand)
November 19th, 2021 (Limited), released as Drive My Car (United Kingdom)
December 3rd, 2021 (Wide), released as Drive My Car (Lithuania)
... Show all releases
","March 1st, 2022 by Max, released as Drive My Car",,179 minutes,vs. CafarnaúmCreate your own comparison chart…,2022 Oscars Best Picture Nominee,Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,Sideshow     ,Japan,"Cantonese, English, German, Indonesian, Japanese, Korean, Malayalam, Mandarin, Tagalog",,"$2,352,240","$4,041,897","$6,394,137","$19,435","$586,890","$606,325"
144,https://www.the-numbers.com/movie/Injil-(2021-South-Korea),[],"[['Pil Kam sung', 'Director']]",,,,,,,,"August 18th, 2021 (Wide) (South Korea)
September 9th, 2022 (Limited), released as Injil (人質　韓国トップスター誘拐事件) (Japan)
",,,94 minutes,Create your own comparison chart…,,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,,Republic of Korea,Korean,,n/a,"$13,188,333","$13,188,333",,,
145,https://www.the-numbers.com/movie/Reminiscence,"['Hugh Jackman', 'Rebecca Ferguson', 'Daniel Wu', 'Thandiwe Newton', 'Cliff Curtis']","[['Lisa Joy', 'Director'], ['Lisa Joy', 'Screenwriter'], ['Michael De Luca', 'Producer'], ['Lisa Joy', 'Producer'], ['Aaron Ryder', 'Producer'], ['Jonathan Nolan', 'Producer'], ['Athena Wickham', 'Executive Producer'], ['Elishia Holmes', 'Executive Producer'], ['D. Scott Lumpkin', 'Executive Producer'], ['Howard Cummings', 'Production Designer'], ['Mark Yoshikawa', 'Editor'], ['Ramin Djawadi', 'Composer'], ['Paul Cameron', 'Director of Photography']]","$1,950,793 (50.0% of total gross)",2.00 (domestic box office/biggest weekend),25.2% (domestic box office/worldwide),"3,265 opening theaters/3,265 max. theaters, 2.1 weeks average run per theater","$3,918,949","$67,972,729 (worldwide box office is 0.2 times production budget)","August 20th, 2021 (Wide) by Warner Bros.","August 18th, 2021 (Wide) (Hong Kong)
August 18th, 2021 (Wide) (United Kingdom)
August 19th, 2021 (Wide) (Australia)
August 19th, 2021 (Wide) (Germany)
August 19th, 2021 (Wide) (Mexico)
... Show all releases
","August 20th, 2021 by Max","PG-13 for strong violence, drug material throughout, sexual content and some strong language.(Rating bulletin 2654 (cert #52921), 11/4/2020)",116 minutes,vs. The Suicide SquadCreate your own comparison chart…,"Crime Thriller, Near Future, Set in Miami, Romance, Exploring a Character's  Mind",Original Screenplay,Thriller/Suspense,Live Action,Science Fiction,"FilmNation Entertainment, Warner Bros., Kilter Films, Michael De Luca Productions",United States,English,,"$3,900,193","$11,549,129","$15,449,322",,,
146,https://www.the-numbers.com/movie/Protege-The-(2021),"['Robert Patrick', 'David Rintoul', 'Patrick Malahide', 'Ray Fearon', 'Ori Pfeffer', 'Caroline Loncq', 'Michael Keaton', 'Maggie Q', 'Samuel L. Jackson']","[['Martin Campbell', 'Director'], ['Richard Wenk', 'Screenwriter'], ['Arthur Sarkissian', 'Producer'], ['Moshe Diamant', 'Producer'], ['Rob Van Norden', 'Producer'], ['Avi Lerner', 'Producer'], ['Christopher Milburn', 'Producer'], ['Christa Campbell', 'Executive Producer'], ['Lati Grobman', 'Executive Producer'], ['Avi Lerner', 'Executive Producer'], ['Trevor Short', 'Executive Producer'], ['Jeffrey Greenstein', 'Executive Producer'], ['Jonathon Yunger', 'Executive Producer'], ['Boaz Davidson', 'Executive Producer'], ['Bruno Wu', 'Executive Producer'], ['Gareth West', 'Executive Producer'], ['Andrei Boncea', 'Executive Producer'], ['Dragos Buliga', 'Executive Producer'], ['Simon Williams', 'Executive Producer'], ['Daniel Negret', 'Executive Producer'], ['Balan Melarkode', 'Executive Producer'], ['Euzebio Munhoz Jr', 'Executive Producer'], ['Claiton Fernandes', 'Executive Producer'], ['Vladimir Fernandes', 'Executive Producer'], ['Luke Daniels', 'Executive Producer'], ['Kyle Stroud', 'Executive Producer'], ['Regina Seifert', 'Co-Producer'], ['Eduard Irimia', 'Associate Producer'], ['Bernard Mazauric', 'Line Producer'], ['Gabriel Popescu', 'Line Producer'], ['David Tattersall', 'Director of Photography'], ['Angela Catanzaro', 'Editor'], ['Wolf Kroeger', 'Production Designer'], ['Irina Kotcheva', 'Costume Designer'], ['Rupert Parkes', 'Composer'], ['Ryan Svendsen', 'Music Supervisor'], ['Daniel Hubbard', 'Casting Director']]","$2,908,221 (39.1% of total gross)",2.56 (domestic box office/biggest weekend),90.2% (domestic box office/worldwide),"2,577 opening theaters/2,577 max. theaters, 2.8 weeks average run per theater","$7,482,628",,"August 20th, 2021 (Wide) by Lionsgate","August 19th, 2021 (Wide), released as Кодекс киллера (Russia (CIS))
August 27th, 2021 (Wide), released as A Protegida (Portugal)
August 27th, 2021 (Wide) (Romania)
September 3rd, 2021 (Wide) (Lithuania)
December 1st, 2021 (Wide), released as 더 프로티제 (South Korea)
... Show all releases
","September 21st, 2021 by Lionsgate Home Entertainment","R for strong and bloody violence, language, some sexual references and brief nudity.(Rating bulletin 2685 (cert #53000), 6/16/2021)",109 minutes,vs. AvaCreate your own comparison chart…,"Revenge, Set in Vietnam, Action Thriller, Hitmen, Orphan, Death of a Mentor",Original Screenplay,Action,Live Action,Contemporary Fiction,"Millennium Media, Campbell Grobman Films, Seven Stars Entertainment, Lionsgate, Ingenious Media, I Road, Fourteen Films",United States,English,,"$7,446,823","$809,206","$8,256,029","$1,733,345","$1,632,440","$3,365,785"
147,https://www.the-numbers.com/movie/After-We-Fell-(2021),"['Arielle Kebbel', 'Hero Fiennes Tiffin', 'Josephine Langford']","[['Castille Landon', 'Director'], ['Sharon Soboil', 'Screenwriter'], ['Anna Todd', 'Story Creator']]","$426,457 (19.6% of total gross)",5.09 (domestic box office/biggest weekend),11.1% (domestic box office/worldwide),"246 opening theaters/1,294 max. theaters, 0.8 weeks average run per theater","$2,181,176",,"September 10th, 2021 (Limited) by Vertical Entertainment","September 1st, 2021 (Wide) (Finland)
September 2nd, 2021 (Limited) (Germany)
September 2nd, 2021 (Wide), released as После. Глава 3 (Russia (CIS))
September 3rd, 2021 (Wide), released as After: Tajemství (Czech Republic)
September 3rd, 2021 (Wide) (Netherlands)
... Show all releases
","October 19th, 2021 by Vertical Entertainment","R for sexual content and language.(Rating bulletin 2687 (cert #53242), 6/30/2021)",99 minutes,vs. After We CollidedCreate your own comparison chart…,"Romance, Romantic Drama, The Past Catching up with You, Relationships Gone Wrong",Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,Voltage Pictures,United States,English,After,"$2,170,750","$17,341,976","$19,512,726",,,
148,https://www.the-numbers.com/movie/Shang-Chi-and-the-Legend-of-the-Ten-Rings-(2021),"['Awkwafina', 'Meng Zhang', 'Fala Chen', 'Florian Munteanu', 'Benedict Wong', 'Yuen Wah', 'Ronny Chieng', 'Zach Cherry', 'Dallas Liu', 'Michelle Yeoh', 'Tony Leung', 'Simu Liu']","[['Destin Daniel Cretton', 'Director'], ['David Callaham', 'Screenwriter'], ['Destin Daniel Cretton', 'Screenwriter'], ['Andrew Lanham', 'Screenwriter'], ['David Callaham', 'Story by'], ['Destin Daniel Cretton', 'Story by'], ['Kevin Feige', 'Producer'], ['Jonathan Schwartz', 'Producer'], ['Louis D’Esposito', 'Executive Producer'], ['Victoria Alonso', 'Executive Producer'], ['Charles Newirth', 'Executive Producer'], ['Steve Englehart', 'Character Creator'], ['Jim Starlin', 'Character Creator']]","$75,388,688 (33.6% of total gross)",2.98 (domestic box office/biggest weekend),52.0% (domestic box office/worldwide),"4,300 opening theaters/4,300 max. theaters, 6.7 weeks average run per theater","$225,622,825","$150,000,000 (worldwide box office is 2.9 times production budget)","September 3rd, 2021 (Wide) by Walt Disney","September 1st, 2021 (Wide) (Belgium)
September 1st, 2021 (Wide), released as Shang-Chi et la Légende des Dix Anneaux (France)
September 1st, 2021 (Wide), released as Shang-Chi e la leggenda dei Dieci Anelli (Italy)
September 1st, 2021 (Wide) (Norway)
September 1st, 2021 (Wide) (South Korea)
... Show all releases
","October 18th, 2021 by Disney+","PG-13 for sequences of violence and action, and language.(Rating bulletin 2690 (cert #53309), 7/21/2021)",132 minutes,vs. Black WidowCreate your own comparison chart…,"Action Adventure, Dysfunctional Family, Organized Crime, Martial Arts, Origin Story, Asian-Americans, The Past Catching up with You",Based on Comic/Graphic Novel,Action,Live Action,Super Hero,Marvel Studios,United States,English,Marvel Cinematic Universe,"$224,543,292","$207,681,342","$432,224,634","$4,558,512","$9,870,688","$14,429,200"
149,https://www.the-numbers.com/movie/Malignant,"['Maddie Hasson', 'George Young', 'Michole Briana White', 'Jacqueline McKenzie', 'Jake Abel', 'Ingrid Bisu', 'Mckenna Grace', 'Annabelle Wallis']","[['James Wan', 'Director'], ['Akela Cooper', 'Screenwriter'], ['James Wan', 'Producer'], ['Michael Clear', 'Producer'], ['James Wan', 'Story Creator'], ['Ingrid Bisu', 'Story Creator'], ['Akela Cooper', 'Story Creator']]","$5,434,620 (40.6% of total gross)",2.46 (domestic box office/biggest weekend),39.4% (domestic box office/worldwide),"3,485 opening theaters/3,501 max. theaters, 3.0 weeks average run per theater","$13,456,172","$40,000,000 (worldwide box office is 0.8 times production budget)","September 10th, 2021 (Wide) by Warner Bros.September 10th, 2021 (IMAX) by Warner Bros.","September 2nd, 2021 (Wide) (Germany)
September 2nd, 2021 (Wide) (Italy)
September 3rd, 2021 (Wide) (France)
September 3rd, 2021 (Wide) (Hong Kong)
September 3rd, 2021 (Wide) (Lithuania)
... Show all releases
","September 10th, 2021 by Max","R for strong horror violence and gruesome images, and for language.(Rating bulletin 2662 (cert #52845), 1/6/2021)",,vs. The Suicide SquadCreate your own comparison chart…,"Supernatural Horror, Supernatural, 1990s, Psychics",Original Screenplay,Horror,Live Action,Contemporary Fiction,"Atomic Monster, New Line Cinema, Starlight Media, My Entertainment Inc",United States,English,,"$13,391,791","$20,582,630","$33,974,421",,,
150,https://www.the-numbers.com/movie/Copshop-(2021),"['Alexis Louder', 'Gerard Butler', 'Frank Grillo']","[['Joe Carnahan', 'Director'], ['Joe Carnahan', 'Screenwriter'], ['Kurt McLeod', 'Screenwriter'], ['Mark Williams', 'Producer'], ['Eric L. Gold', 'Producer']]","$2,315,638 (44.4% of total gross)",2.25 (domestic box office/biggest weekend),81.3% (domestic box office/worldwide),"3,005 opening theaters/3,005 max. theaters, 2.2 weeks average run per theater","$5,238,303",,"September 17th, 2021 (Wide) by Open Road","September 10th, 2021 (Wide) (Netherlands)
September 10th, 2021 (Limited) (United Kingdom)
September 17th, 2021 (Wide), released as Belalı Karakol (Turkey)
September 24th, 2021 (Wide), released as Jokių liudininkų (Cop Shop) (Lithuania)
September 24th, 2021 (Wide), released as Copshop - Não Fazemos Prisioneiros (Portugal)
... Show all releases
","November 23rd, 2021 by Universal Home Entertainment","R for strong/bloody violence, and pervasive language.(Rating bulletin 2694 (cert #53099), 8/18/2021)",107 minutes,vs. Escape Room: Tournament of ChampionsCreate your own comparison chart…,"Filmed in Georgia, United States, Filmed in New Mexico, United States, Hitmen, Action Thriller, Confidence Men, Fugitive / On the Run, Prison",Original Screenplay,Action,Live Action,Contemporary Fiction,"Zero Gravity Management, Sculpter Media, G-Base, War Party, Open Road Films",United States,English,,"$5,213,243","$1,196,070","$6,409,313","$527,177","$1,070,982","$1,598,159"
151,https://www.the-numbers.com/movie/Guan-Yu-Wo-Ma-De-Yi-Qie-(2021-China),[],"[['Tianyu Zhao', 'Director']]",,,,,,,,"September 10th, 2021 (Wide), released as All About My Mother (China)
",,,,Create your own comparison chart…,,Original Screenplay,Drama,Live Action,Contemporary Fiction,,China,Mandarin,,n/a,"$23,450,000","$23,450,000",,,
152,https://www.the-numbers.com/movie/Pei-Ni-Hen-Jiu-Hen-Jiu-(2019-Taiwan),[],[],,,,,,,,"September 10th, 2021 (Wide), released as Stand by Me (China)
",,,104 minutes,Create your own comparison chart…,,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,,"Taiwan, Province of China",Mandarin,,n/a,"$14,260,000","$14,260,000",,,
