,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,Domestic Releases:,MPAA Rating:,Running Time:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production Countries:,Languages:,International Releases:,Production/Financing Companies:,Video Release:,Franchise:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
169,https://www.the-numbers.com/movie/Lord-of-the-Rings-The-Two-Towers-The,"['Liv Tyler', 'Sean Astin', 'Cate Blanchett', 'John Rhys-Davies', 'Bernard Hill', 'Chistopher Lee*', 'Billy Boyd', 'Dominic Monaghan', 'Orland Bloom*', 'Hugo Weaving', 'Miranda Otto', 'David Wenham', 'Brad Dourif', 'Andy Serkis', 'Karl Urban', 'Craig Parker', 'Elijah Wood', 'Ian McKellen', 'Viggo Mortensen']","[['Peter Jackson', 'Director'], ['Michael Lynne', 'Executive Producer'], ['Mark Ordesky', 'Executive Producer'], ['Robert Shaye', 'Executive Producer'], ['Bob Weinstein', 'Executive Producer'], ['Harvey Weinstein', 'Executive Producer'], ['Peter Jackson', 'Producer'], ['Barrie M. Osborne', 'Producer'], ['Fran Walsh', 'Producer'], ['Peter Jackson', 'Screenwriter'], ['Fran Walsh', 'Screenwriter'], ['Philippa Boyens', 'Screenwriter'], ['Stephen Sinclair', 'Screenwriter'], ['J.R.R. Tolkien', 'Story Creator'], ['Andrew Lesnie', 'Cinematographer'], ['Grant Major', 'Production Designer'], ['Howard Shore', 'Composer']]","$62,007,528 (18.1% of total gross)",5.52 (domestic box office/biggest weekend),37.3% (domestic box office/worldwide),"$94,000,000 (worldwide box office is 9.8 times production budget)","3,622 opening theaters/3,622 max. theaters, 8.9 weeks average run per theater","$535,750,024","December 18th, 2002 (Wide) by New LineDecember 12th, 2003 (Limited) by New LineFebruary 12th, 2021 (IMAX) by Warner Bros.",PG-13 for epic battle sequences and scary images,179 minutes,"Holiday, 2002Eragonvs. The Lord of the Rings: The Fellowship of the RingCreate your own comparison chart…","Lord of the Rings, Visual Effects, Exorcism, Motion Capture Performance, Heroic Adventure, 2003 Oscars Best Picture Nominee",Based on Fiction Book/Short Story,Adventure,Animation/Live Action,Fantasy,"New Zealand, United States",English,"December 20th, 2002 (Wide) (United Kingdom)
December 26th, 2002 (Wide) (Australia)
January 16th, 2003 (Wide), released as Il Signore degli Anelli — Le due torri (Italy)
January 17th, 2003 (Wide), released as Pán prstenů: Dvě věže (Czech Republic)
January 23rd, 2003 (Wide), released as Властелин колец: Две крепости (Russia (CIS))
... Show all releases
",Wingnut Films,"August 26th, 2003 by New Line Home Video",Peter Jackson's Lord of the Rings,"$342,548,984","$576,599,780","$919,148,764",,
170,https://www.the-numbers.com/movie/25th-Hour,[],"[['Spike Lee', 'Director'], ['David Benioff', 'Screenwriter'], ['Terence Blanchard', 'Composer']]","$108,865 (0.8% of total gross)",4.62 (domestic box office/biggest weekend),51.6% (domestic box office/worldwide),"$4,500,000 (worldwide box office is 5.6 times production budget)","5 opening theaters/495 max. theaters, 5.5 weeks average run per theater","$22,716,618","December 19th, 2002 (Limited) by Walt Disney",R for strong language and some violence.,135 minutes,vs. Dear FrankieCreate your own comparison chart…,"Voiceover/Narration, Breaking the Fourth Wall, Narcotics, Life Drama, Prologue, Set in New York City, Novel or Other Work Adapted by Author, Russian Mafia, Organized Crime, DEA Agent",Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,United States,English,"April 25th, 2003 (Wide), released as The 25th Hour (United Kingdom)
",,"May 20th, 2003 by Walt Disney Home Entertainment",,"$13,084,595","$12,259,895","$25,344,490",,
171,https://www.the-numbers.com/movie/Antwone-Fisher,"['Joy Bryant', 'Derek Luke', 'Denzel Washington']","[['Denzel Washington', 'Director'], ['Antwone Fisher', 'Screenwriter'], ['Todd Black', 'Producer'], ['Randa Haines', 'Producer'], ['Denzel Washington', 'Producer'], ['Nancy Paloian Breznikar*', 'Executive Producer'], ['Nelson Coates', 'Production Designer'], ['Conrad Buff', 'Editor'], ['Mychael Danna', 'Composer'], ['Philippe Rousselot', 'Director of Photography']]","$210,013 (1.0% of total gross)",5.57 (domestic box office/biggest weekend),90.2% (domestic box office/worldwide),"$12,500,000 (worldwide box office is 1.9 times production budget)","15 opening theaters/1,021 max. theaters, 5.4 weeks average run per theater","$36,929,955","December 19th, 2002 (Limited) by Fox Searchlight","PG-13 for violence, language and mature thematic material involving child abuse",117 minutes,vs. The Gospel of JohnCreate your own comparison chart…,"Biography, African Americans, Dysfunctional Family, Military Life, Therapists / Therapy, Runaway, Foster Family, Child Abuse, Directing Yourself, Autobiographical, Novel or Other Work Adapted by Author, Biographical Drama, Actors Making Their Directorial Debut",Based on Real Life Events,Drama,Live Action,Dramatization,United States,English,"May 16th, 2003 (Limited) (United Kingdom)
","Fox Searchlight Pictures, Mundy Lane, Todd Black","May 20th, 2003 by Fox Home Entertainment",,"$21,078,145","$2,289,441","$23,367,586",,
172,https://www.the-numbers.com/movie/Gangs-of-New-York,"['Leonardo DiCaprio', 'Daniel Day-Lewis', 'Cameron Diaz']","[['Martin Scorsese', 'Director'], ['Jay Cocks', 'Screenwriter'], ['Steven Zaillian', 'Screenwriter'], ['Kenneth Lonergan', 'Screenwriter'], ['Jay Cocks', 'Story Creator'], ['Alberto Grimaldi', 'Producer'], ['Harvey Weinstein', 'Producer'], ['Mike Ovits', 'Executive Producer'], ['Bob Weinstein', 'Executive Producer'], ['Harvey Weinstein', 'Executive Producer'], ['Rick Yorn', 'Executive Producer'], ['Michael Hausman', 'Executive Producer'], ['Joseph Reidy', 'Co-Producer'], ['Laura Fattori', 'Co-Producer'], ['Dante Ferretti', 'Production Designer'], ['Michael Ballhaus', 'Director of Photography'], ['Thelma Schoonmaker', 'Editor'], ['Howard Shore', 'Composer']]","$9,496,870 (12.2% of total gross)",7.10 (domestic box office/biggest weekend),42.4% (domestic box office/worldwide),"$97,000,000 (worldwide box office is 1.9 times production budget)","1,504 opening theaters/2,340 max. theaters, 8.2 weeks average run per theater","$120,918,224","December 20th, 2002 (Wide) by Miramax","R for intense strong violence, sexuality/nudity and language",155 minutes,vs. Despicable Me 2Create your own comparison chart…,"Revenge, Gangs, Set in New York City, 1800s, Historical Drama, 2003 Oscars Best Picture Nominee",Original Screenplay,Drama,Live Action,Historical Fiction,United States,English,"August 4th, 2023 (Limited) (United Kingdom)
",Alberto Grimaldi,"July 1st, 2003 by Miramax Video",,"$77,730,500","$105,394,121","$183,124,621",,
173,https://www.the-numbers.com/movie/Narc,[],"[['Joe Carnahan', 'Director'], ['Joe Carnahan', 'Screenwriter']]","$63,303 (0.6% of total gross)",3.70 (domestic box office/biggest weekend),88.4% (domestic box office/worldwide),"$7,500,000 (worldwide box office is 1.6 times production budget)","6 opening theaters/822 max. theaters, 5.0 weeks average run per theater","$15,933,572","December 20th, 2002 (Limited) by Paramount Pictures","R for strong brutal violence, drug content and pervasive language.",105 minutes,vs. All is LostCreate your own comparison chart…,"Film Noir, Hood Film, Crime Thriller, Crime, Narcotics, Undercover, Child Abuse, Child Prostitution, Corrupt Cops, Surprise Twist, Addiction, Police Brutality",Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,United States,,,,"June 17th, 2003 by Paramount Home Video",,"$10,465,659","$1,377,601","$11,843,260",,
174,https://www.the-numbers.com/movie/Two-Weeks-Notice,"['Alicia Witt', 'Robert Klein', 'Heather Burns', 'David Haig', 'Dorian Missick', 'Sandra Bullock', 'Hugh Grant']","[['Marc Lawrence', 'Director'], ['Marc Lawrence', 'Screenwriter'], ['Sandra Bullock', 'Producer'], ['Mary McLaglen', 'Executive Producer'], ['Bruce Berman', 'Executive Producer'], ['Scott Ellias', 'Co-Producer']]","$14,328,494 (15.3% of total gross)",6.02 (domestic box office/biggest weekend),46.9% (domestic box office/worldwide),"$60,000,000 (worldwide box office is 3.3 times production budget)","2,755 opening theaters/2,755 max. theaters, 6.9 weeks average run per theater","$145,929,922","December 20th, 2002 (Wide) by Warner Bros.",PG-13 for some sex-related humor,101 minutes,vs. Did You Hear About the Morgans?Create your own comparison chart…,Romance,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,United States,English,"January 1st, 2003 (Wide) (Australia)
","Castle Rock Entertainment, Village Roadshow Productions, NPV Entertainment","April 29th, 2003 by Warner Home Video",,"$93,354,918","$105,688,391","$199,043,309",,
175,https://www.the-numbers.com/movie/Wild-Thornberrys-Movie-The,[],"[['Cathy Malkasian', 'Director'], ['Jeff McGrath', 'Director']]","$6,013,847 (15.0% of total gross)",5.45 (domestic box office/biggest weekend),66.1% (domestic box office/worldwide),"$25,000,000 (worldwide box office is 2.4 times production budget)","3,012 opening theaters/3,012 max. theaters, 5.9 weeks average run per theater","$62,822,909","December 20th, 2002 (Wide) by Paramount Pictures, released as The Wild Thornberrys",PG for some adventure peril.,85 minutes,vs. SpongeBob SquarePants: The MovieCreate your own comparison chart…,,Based on TV,Adventure,Hand Animation,Kids Fiction,United States,English,"February 7th, 2003 (Wide) (United Kingdom)
",,"April 1st, 2003 by Paramount Home Video",,"$40,108,697","$20,586,040","$60,694,737",,
176,https://www.the-numbers.com/movie/Catch-Me-if-You-Can,"['Christopher Walken', 'Martin Sheen', 'Nathalie Baye', 'Amy Adams', 'Jennifer Garner', 'James Brolin', 'Brian Howe', 'Frank John Hughes', 'Steve Eastin', 'Chris Ellis', 'John Finn', 'Leonardo DiCaprio', 'Tom Hanks']","[['Steven Spielberg', 'Director'], ['Steven Spielberg', 'Producer'], ['Walter F. Parkes', 'Producer'], ['Jeff Nathanson', 'Screenwriter'], ['Frank W. Abagnale', 'Story Creator'], ['Barry Kemp', 'Executive Producer'], ['Laurie MacDonald', 'Executive Producer'], ['Michel Shane', 'Executive Producer'], ['Tony Romano', 'Executive Producer'], ['Daniel Lupi', 'Co-Executive Producer'], ['Devorah Moos-Hankin', 'Co-Producer'], ['Janusz Kaminski', 'Cinematographer'], ['Jeannine Oppewall', 'Production Designer'], ['Michael Kahn', 'Editor'], ['Mary Zophres', 'Costume Designer'], ['John Williams', 'Composer']]","$30,082,000 (18.3% of total gross)",5.47 (domestic box office/biggest weekend),46.3% (domestic box office/worldwide),"$52,000,000 (worldwide box office is 6.8 times production budget)","3,156 opening theaters/3,225 max. theaters, 7.3 weeks average run per theater","$255,933,242","December 25th, 2002 (Wide) by Dreamworks SKG",PG-13 for some sexual content and brief language,140 minutes,vs. Despicable Me 2Create your own comparison chart…,"Biography, Confidence Men, Fugitive / On the Run, Non-Chronological, Intertitle, Dysfunctional Family, Infidelity, Police Procedural, Voiceover/Narration, Runaway, Homeless, Lawyers, Doctors, Romance, Relationships Gone Wrong, Prostitution, Epilogue, Biographical Drama",Based on Factual Book/Article,Drama,Live Action,Dramatization,United States,"English, French",,"DreamWorks Pictures, Amblin Entertainment","May 6th, 2003 by Dreamworks Video, released as Catch Me If You Can",,"$164,606,800","$191,005,491","$355,612,291",,
177,https://www.the-numbers.com/movie/Pinocchio-(2002),[],"[['Roberto Benigni', 'Director']]","$1,151,463 (31.3% of total gross)",3.20 (domestic box office/biggest weekend),11.6% (domestic box office/worldwide),"$45,000,000 (worldwide box office is 0.7 times production budget)","1,195 opening theaters/1,197 max. theaters, 2.4 weeks average run per theater","$5,792,772","December 25th, 2002 (Wide) by Miramax",G for General Audiences,108 minutes,vs. City of EmberCreate your own comparison chart…,,Based on Fiction Book/Short Story,Adventure,Live Action,Fantasy,Italy,Italian,,,,,"$3,681,811","$28,000,000","$31,681,811",,
178,https://www.the-numbers.com/movie/Chicago,"['Queen Latifah', 'John C. Reilly', 'Christine Baranski', 'Lucy Liu*', 'Taye Diggs', 'Colm Feore', 'Dominic West', 'Catherine Zeta-Jones', 'Renée Zellweger', 'Richard Gere']","[['Rob Marshall', 'Director'], ['Bill Condon', 'Screenwriter'], ['Bob Fosse', 'Based on the musical play by'], ['Fred Ebb', 'Based on the musical play by'], ['Dallas Watkins', 'Based on the Play by'], ['Martin Richards', 'Producer'], ['Craig Zadan', 'Executive Producer'], ['Neil Meron', 'Executive Producer'], ['Sam Crothers', 'Executive Producer'], ['Bob Weinstein', 'Executive Producer'], ['Harvey Weinstein', 'Executive Producer'], ['Meryl Poster', 'Executive Producer'], ['Don Carmody', 'Co-Producer'], ['Julie Goldstein', 'Co-Executive Producer'], ['Jennifer Berman', 'Co-Executive Producer'], ['Danny Elfman', 'Composer']]","$2,074,929 (1.2% of total gross)",13.43 (domestic box office/biggest weekend),55.6% (domestic box office/worldwide),"$30,000,000 (worldwide box office is 10.2 times production budget)","77 opening theaters/2,701 max. theaters, 12.6 weeks average run per theater","$260,101,731","December 27th, 2002 (Limited) by Miramax","PG-13 for sexual content and dialogue, violence and thematic elements",113 minutes,Best Picture Oscar Winnersvs. The Greatest ShowmanCreate your own comparison chart…,"Performing Arts, Singers, Lawyers, News, Infidelity, Relationships Gone Wrong, Faked Pregnancies, Courtroom Drama, Paparazzi, Cruel Wardens or Prison Guards, Media Circus, Oscars Best Picture Winner, 2003 Oscars Best Picture Nominee",Based on Musical or Opera,Musical,Live Action,Historical Fiction,United States,English,"December 27th, 2002 (Wide) (United Kingdom)
January 23rd, 2003 (Wide) (Australia)
March 28th, 2003 (Limited) (South Korea)
February 17th, 2022 (Limited) (Australia)
",Producer Circle Company,"February 11th, 2014 by Lionsgate Miramax",,"$170,687,518","$136,083,027","$306,770,545","$1,213,792","$1,213,792"
179,https://www.the-numbers.com/movie/Hours-The,"['Ed Harris', 'Toni Collette', 'Claire Danes', 'Jeff Daniels', 'Stephen Dillane', 'Allison Janney', 'John C. Reilly', 'Miranda Richardson', 'Meryl Streep', 'Julianne Moore', 'Nicole Kidman']","[['Stephen Daldry', 'Director'], ['Philip Glass', 'Composer']]","$338,622 (0.8% of total gross)",8.97 (domestic box office/biggest weekend),43.0% (domestic box office/worldwide),"$25,000,000 (worldwide box office is 3.9 times production budget)","11 opening theaters/1,010 max. theaters, 9.1 weeks average run per theater","$63,444,076","December 27th, 2002 (Limited) by Paramount Pictures","PG-13 for mature thematic elements, some disturbing images and brief language",110 minutes,vs. Leaving Las VegasCreate your own comparison chart…,"Life Drama, Suicide, Depression, 1920s, 1950s, 2000s, Writing and Writers, Set in London, Dysfunctional Family, Relationships Gone Wrong, Pregnant Women, LGBTQ+, Set in Los Angeles, Set in New York City, Set in New York, Set in California, Poet, AIDS, Terminal Illness, Voiceover/Narration, 2003 Oscars Best Picture Nominee",Based on Fiction Book/Short Story,Drama,Live Action,Historical Fiction,United States,English,"February 14th, 2003 (Wide) (United Kingdom)
February 20th, 2003 (Wide) (Australia)
","Paramount Pictures, Miramax Films, Scott Rudin Productions, Robert Fox",,,"$41,675,994","$55,354,474","$97,030,468",,
180,https://www.the-numbers.com/movie/Pianist-The,"['Frank Finlay', 'Maureen Lipman', 'Emilia Fox', 'Ed Stoppard', 'Julia Rayner', 'Jessica Kate Meyer', 'Adrien Brody', 'Thomas Kretschmann']","[['Roman Polanski', 'Director'], ['Ronald Harwood', 'Screenwriter'], ['Robert Benmussa', 'Producer'], ['Roman Polanski', 'Producer'], ['Alain Sarde', 'Producer']]","$111,261 (0.3% of total gross)",13.24 (domestic box office/biggest weekend),29.1% (domestic box office/worldwide),"$35,000,000 (worldwide box office is 3.2 times production budget)","6 opening theaters/842 max. theaters, 11.1 weeks average run per theater","$49,510,701","December 27th, 2002 (Limited) by Focus Features",R for violence and brief strong language,150 minutes,vs. Schindler’s ListCreate your own comparison chart…,"World War II, Musicians, War, Biographical Drama, Biography, 1940s, 1930s, Jewish, Holocaust, Holocaust Survivor, Epilogue, 2003 Oscars Best Picture Nominee",Based on Factual Book/Article,Drama,Live Action,Dramatization,France,English,"January 1st, 2003 (Wide) (South Korea)
January 24th, 2003 (Wide) (United Kingdom)
","Miramax Films, Focus Features","February 9th, 2007 by Universal Home Entertainment",,"$32,519,322","$79,334,860","$111,854,182",,
181,https://www.the-numbers.com/movie/Confessions-of-a-Dangerous-Mind,"['Drew Barrymore', 'George Clooney', 'Julia Roberts', 'Rutger Hauer', 'Sam Rockwell']","[['George Clooney', 'Director'], ['Charlie Kaufman', 'Screenwriter'], ['Chuck Barris', 'Story Creator'], ['Andrew Lazar', 'Producer'], ['Steven Soderbergh', 'Executive Producer'], ['Rand Ravich', 'Executive Producer'], ['Bob Weinstein', 'Executive Producer'], ['Harvey Weinstein', 'Executive Producer'], ['Jonathan Gordon', 'Executive Producer'], ['Stephen Evans', 'Executive Producer'], ['Jeffrey Sudzin', 'Co-Producer'], ['Far Shariat', 'Co-Executive Producer'], ['Amy Minda Cohen', 'Associate Producer'], ['Gym Hinderer', 'Associate Producer'], ['Newton Thomas Sigel', 'Director of Photography'], ['James D. Bissell', 'Production Designer'], ['Stephen Mirrione', 'Editor'], ['Alex Wurman', 'Composer'], ['Renee April', 'Costume Designer'], ['Ellen Chenoweth', 'Casting Director']]","$87,199 (0.5% of total gross)",2.74 (domestic box office/biggest weekend),48.5% (domestic box office/worldwide),"$29,000,000 (worldwide box office is 1.1 times production budget)","4 opening theaters/1,776 max. theaters, 3.3 weeks average run per theater","$24,353,411","December 31st, 2002 (Limited) by Miramax","R for language, sexual content and violence",113 minutes,vs. Ocean's ElevenCreate your own comparison chart…,"Secret Agent, TV Industry, Performing Arts, Directing Yourself, Based on an UNTRUE Story, Biography, Voiceover/Narration, Non-Chronological, Gratuitous Cameos, Hitmen, Same Role, Multiple Actors, Film Noir, Breaking the Fourth Wall, Biographical Drama",Based on Fiction Book/Short Story,Drama,Live Action,Dramatization,"Canada, United States",English,"March 14th, 2003 (Wide) (United Kingdom)
",Mad Chance,,,"$16,007,718","$17,006,087","$33,013,805",,
