,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Theater counts:,Infl. Adj. Dom. BO,Production Budget:,Domestic Releases:,MPAA Rating:,Comparisons:,Source:,Genre:,Production Method:,Creative Type:,Running Time:,Keywords:,Production Countries:,Languages:,International Releases:,Video Release:,Production/Financing Companies:,Franchise:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
127,https://www.the-numbers.com/movie/Paparazzi,[],"[['Paul Abascal', 'Director'], ['Forry Smith', 'Screenwriter'], ['Brian Tyler', 'Composer']]","$6,146,262 (39.1% of total gross)",2.56 (domestic box office/biggest weekend),94.6% (domestic box office/worldwide),"2,115 opening theaters/2,153 max. theaters, 3.2 weeks average run per theater","$23,201,237","$20,000,000 (worldwide box office is 0.8 times production budget)","September 3rd, 2004 (Wide) by 20th Century Fox","PG-13 for intense violent sequences, sexual content and language",vs. ArmoredCreate your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,84 minutes,"Revenge, Gratuitous Cameos, Action Thriller, Paparazzi, Car Accident, Sex Crimes, Coma",United States,,"November 12th, 2004 (Wide) (Australia)
",,,,"$15,712,072","$900,000","$16,612,072",,
128,https://www.the-numbers.com/movie/Tae-Guik-Gi-The-Brotherhood-of-War,[],[],"$260,135 (23.4% of total gross)",4.27 (domestic box office/biggest weekend),1.6% (domestic box office/worldwide),"29 opening theaters/34 max. theaters, 5.9 weeks average run per theater","$1,639,348","$12,500,000 (worldwide box office is 5.6 times production budget)","September 3rd, 2004 (Limited) by IDP Distribution",R for strong graphic sequences of war violence.,vs. Promised LandCreate your own comparison chart…,Original Screenplay,Drama,Live Action,Historical Fiction,148 minutes,"Korean War, War",Republic of Korea,Korean,,,,,"$1,110,186","$68,716,522","$69,826,708",,
129,https://www.the-numbers.com/movie/Wicker-Park,[],"[['Paul McGuigan', 'Director'], ['Brandon Boyce', 'Screenwriter']]","$5,467,281 (42.1% of total gross)",2.38 (domestic box office/biggest weekend),60.3% (domestic box office/worldwide),"2,598 opening theaters/2,598 max. theaters, 2.8 weeks average run per theater","$19,198,312","$30,000,000 (worldwide box office is 0.7 times production budget)","September 3rd, 2004 (Wide) by MGM",PG-13 for sexuality and language,vs. Eyes Wide ShutCreate your own comparison chart…,Based on Movie,Thriller/Suspense,Live Action,Contemporary Fiction,114 minutes,"Non-Chronological, Erotic Thriller, Remake, Foreign-Language Remake, Missing Person, Romance, Set in Chicago",United States,English,"December 10th, 2004 (Wide) (Australia)
October 13th, 2005 (Wide) (South Korea)
","December 28th, 2004 by MGM Video",,,"$13,001,257","$8,575,819","$21,577,076",,
130,https://www.the-numbers.com/movie/Cellular,"['Eric Christian Olsen', 'Noah Emmerich', 'Kim Basinger', 'Chris Evans', 'Jason Statham', 'William H. Macy']","[['David R. Ellis', 'Director'], ['Chris Morgan', 'Screenwriter'], ['Larry Cohen', 'Story Creator'], ['Dean Devlin', 'Producer'], ['Lauren Lloyd', 'Producer'], ['Douglas Curtis', 'Executive Producer'], ['Toby Emmerich', 'Executive Producer'], ['Richard Brener', 'Executive Producer'], ['Keith Goldberg', 'Executive Producer'], ['Gary Capo', 'Director of Photography'], ['Jaymes Hinkle', 'Production Designer'], ['Eric Sears', 'Editor'], ['Christopher Lawrence', 'Costume Designer'], ['John Ottman', 'Composer']]","$10,100,571 (31.6% of total gross)",3.17 (domestic box office/biggest weekend),52.1% (domestic box office/worldwide),"2,749 opening theaters/2,763 max. theaters, 5.0 weeks average run per theater","$47,258,154","$45,000,000 (worldwide box office is 1.4 times production budget)","September 10th, 2004 (Wide) by New Line","PG-13 for violence, terror situations, language and some sexual references",vs. Jet Li's HeroCreate your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,95 minutes,"Kidnap, Action Thriller, Corrupt Cops",United States,English,"February 11th, 2005 (Wide) (Australia)
","May 5th, 2009",Electric Entertainment,,"$32,003,620","$29,449,800","$61,453,420",,
131,https://www.the-numbers.com/movie/Resident-Evil-Apocalypse,"['Sienna Guillory', 'Oded Fehr', 'Thomas Kretschmann', 'Jared Harris', 'Mike Epps', 'Milla Jovovich']","[['Alexander Witt', 'Director'], ['Paul W.S. Anderson', 'Screenwriter'], ['Paul W.S. Anderson', 'Producer'], ['Don Carmody', 'Producer'], ['Jeremy Bolt', 'Producer'], ['Eddie Hamilton', 'Editor'], ['Jeff Danna', 'Composer'], ['Christian Sebaldt', 'Director of Photography'], ['Derek Rogers', 'Director of Photography']]","$23,036,273 (45.4% of total gross)",2.20 (domestic box office/biggest weekend),40.5% (domestic box office/worldwide),"3,284 opening theaters/3,284 max. theaters, 4.3 weeks average run per theater","$74,925,356","$50,000,000 (worldwide box office is 2.5 times production budget)","September 10th, 2004 (Wide) by Sony Pictures","R for non-stop violence, language and some nudity.",vs. Resident EvilCreate your own comparison chart…,Based on Game,Horror,Live Action,Science Fiction,93 minutes,"Zombies, Mutants, Monster, Action Horror","Canada, France, Germany, United Kingdom, United States",English,"October 22nd, 2004 (Wide) (Australia)
","January 17th, 2006 by Sony Pictures Home Entertainment","Screen Gems, Impact Partners, Constantin Film",Resident Evil,"$50,740,078","$74,428,656","$125,168,734",,
132,https://www.the-numbers.com/movie/Kung-Fu-Hustle-(China)(2004),[],"[['Stephen Chow', 'Director'], ['Stephen Chow', 'Screenwriter'], ['Lola Huo*', 'Screenwriter'], ['Tsang Kan Cheong*', 'Screenwriter'], ['Man Keung Chan', 'Screenwriter']]","$269,225 (1.6% of total gross)",2.53 (domestic box office/biggest weekend),16.8% (domestic box office/worldwide),"7 opening theaters/2,503 max. theaters, 2.9 weeks average run per theater","$24,469,549","$20,000,000 (worldwide box office is 5.1 times production budget)","April 8th, 2005 (Limited) by Sony Pictures Classics",R for sequences of strong stylized action and violence,vs. Shaolin SoccerCreate your own comparison chart…,Original Screenplay,Action,Live Action,Historical Fiction,95 minutes,"Martial Arts, Action Comedy, Martial Arts Master, Gangs, Crime Boss, Mute, Redemption, 1940s, Set in Shanghai","China, Hong Kong","Cantonese, Mandarin","September 14th, 2004 (Wide) (China)
","August 9th, 2005 by Sony Pictures Home Entertainment",,,"$17,104,669","$84,929,435","$102,034,104",,
133,https://www.the-numbers.com/movie/Mr-3000,[],"[['John Powell', 'Composer']]","$8,679,028 (39.8% of total gross)",2.51 (domestic box office/biggest weekend),99.9% (domestic box office/worldwide),"2,736 opening theaters/2,736 max. theaters, 3.8 weeks average run per theater","$32,191,423","$30,000,000 (worldwide box office is 0.7 times production budget)","September 17th, 2004 (Wide) by Walt Disney",PG-13 for sexual content and language,vs. The SitterCreate your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,,"Baseball, Sports Comedy, Out of Retirement",United States,English,,"February 1st, 2005 by Buena Vista Home Entertainment",,,"$21,800,302","$26,994","$21,827,296",,
134,https://www.the-numbers.com/movie/Sky-Captain-and-the-World-of-Tomorrow,"['Jude Law', 'Gwyneth Paltrow', 'Angelina Jolie']","[['Kerry Conran', 'Director'], ['Kerry Conran', 'Screenwriter'], ['Jon Avnet', 'Producer'], ['Marsha Oglesby', 'Producer'], ['Sadie Frost', 'Producer'], ['Jude Law', 'Producer'], ['Aurelio De Laurentiis', 'Executive Producer'], ['Raffaella De Laurentis', 'Executive Producer'], ['Bill Haber', 'Executive Producer'], ['Kevin Conran', 'Production Designer'], ['Sabrina Plisco', 'Editor'], ['Edward Shearmur', 'Composer'], ['Eric Adkins', 'Director of Photography']]","$15,580,278 (41.3% of total gross)",2.42 (domestic box office/biggest weekend),75.9% (domestic box office/worldwide),"3,170 opening theaters/3,170 max. theaters, 4.4 weeks average run per theater","$55,758,442","$70,000,000 (worldwide box office is 0.7 times production budget)","September 17th, 2004 (Wide) by Paramount Pictures",PG for sequences of stylized sci-fi violence and brief mild language,vs. Star Wars Ep. VII: The Force AwakensCreate your own comparison chart…,Original Screenplay,Adventure,Animation/Live Action,Science Fiction,107 minutes,"Robot, Visual Effects, Steampunk","Italy, United Kingdom, United States",English,"February 4th, 2005 (Wide), released as Sky Captain And The World Of Tomorrow (Australia)
","April 18th, 2006 by Paramount Home Video, released as Sky Captain & the World of Tomorrow","Brooklyn Films II, Riff Raff, Blue Flower, Filmauro",,"$37,760,080","$11,970,774","$49,730,854",,
135,https://www.the-numbers.com/movie/Wimbledon,"['Sam Neill', 'Jon Favreau', 'Kirsten Dunst', 'Paul Bettany']","[['Richard Loncraine', 'Director'], ['Adam Brooks', 'Screenwriter'], ['Jennifer Flackett', 'Screenwriter'], ['Mark Levin', 'Screenwriter'], ['Tim Bevan', 'Producer'], ['Eric Fellner', 'Producer'], ['Liza Chasin', 'Producer'], ['Mary Richards', 'Producer'], ['Debra Hayward', 'Executive Producer'], ['David Livingstone', 'Executive Producer'], ['Darius Khondji', 'Director of Photography'], ['Brian Morris', 'Production Designer'], ['Humphrey Dixon', 'Editor'], ['Louise Stjernsward', 'Costume Designer'], ['Edward Shearmur', 'Composer']]","$7,118,985 (42.2% of total gross)",2.37 (domestic box office/biggest weekend),40.5% (domestic box office/worldwide),"2,034 opening theaters/2,039 max. theaters, 3.5 weeks average run per theater","$24,900,145","$35,000,000 (worldwide box office is 1.2 times production budget)","September 17th, 2004 (Wide) by Universal","PG-13 for language, sexuality and partial nudity",vs. Shaun of the DeadCreate your own comparison chart…,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,98 minutes,"Miscellaneous Sports, Romance",United States,English,"September 30th, 2004 (Wide) (Australia)
","December 28th, 2004 by Universal Home Entertainment","Universal Pictures, StudioCanal, Working Title Films",,"$16,862,585","$24,803,891","$41,666,476",,
136,https://www.the-numbers.com/movie/Shark-Tale,"['Renée Zellweger', 'Jack Black', 'Angelina Jolie', 'Martin Scorsese', 'Peter Falk', 'Michael Imperioli', 'Vincent Pastore', 'Doug E. Doug', 'Ziggy Marley', 'Will Smith', 'Robert De Niro']","[['Vicky Jenson', 'Director'], ['Bibo Bergeron', 'Director'], ['Rob Letterman', 'Director'], ['Michael J. Wilson', 'Screenwriter'], ['Rob Letterman', 'Screenwriter'], ['Bill Damaschke', 'Producer'], ['Janet Healy', 'Producer'], ['Allison Lyon Segan', 'Producer'], ['Jeffrey Katzenberg', 'Executive Producer']]","$47,604,606 (29.5% of total gross)",3.39 (domestic box office/biggest weekend),43.4% (domestic box office/worldwide),"4,016 opening theaters/4,070 max. theaters, 6.5 weeks average run per theater","$238,319,167","$75,000,000 (worldwide box office is 5.0 times production budget)","October 1st, 2004 (Wide) by Dreamworks SKG",PG for mild language and crude humor,vs. The Secret Life of PetsCreate your own comparison chart…,Original Screenplay,Adventure,Digital Animation,Kids Fiction,90 minutes,Underwater,United States,English,"September 20th, 2004 (Wide) (Australia)
","February 8th, 2005 by Dreamworks Animated Video",DreamWorks Animation,,"$161,412,000","$210,329,123","$371,741,123",,
137,https://www.the-numbers.com/movie/First-Daughter,[],"[['Forest Whitaker', 'Director'], ['Blake Neely', 'Composer'], ['Michael Kamen', 'Composer']]","$4,002,067 (44.2% of total gross)",2.26 (domestic box office/biggest weekend),86.9% (domestic box office/worldwide),"2,260 opening theaters/2,280 max. theaters, 2.8 weeks average run per theater","$13,371,080","$30,000,000 (worldwide box office is 0.3 times production budget)","September 24th, 2004 (Wide) by 20th Century Fox","PG for language, sexual situations and alcohol-related material",vs. Chasing LibertyCreate your own comparison chart…,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,106 minutes,"Cross-Class Romance, Romance, Tween",,English,"February 4th, 2005 (Wide) (Australia)
","January 25th, 2005 by 20th Century Studios","Regency Enterprises, New Regency, Davis Entertainment, Spirit Dance",,"$9,055,010","$1,364,074","$10,419,084",,
138,https://www.the-numbers.com/movie/Forgotten-The,"['Dominic West', 'Gary Sinise', 'Alfre Woodard', 'Linus Roach', 'Anthony Edwards', 'Julianne Moore']","[['Joseph Ruben', 'Director'], ['Dan Jinks', 'Producer'], ['Bruce Cohen', 'Producer'], ['Joe Roth', 'Producer'], ['Gerald DiPego', 'Screenwriter'], ['Steve Nicolaides', 'Executive Producer'], ['Todd Garner', 'Executive Producer'], ['Anastas Michos', 'Director of Photography'], ['Bill Groom', 'Production Designer'], ['Richard Francis-Bruce', 'Editor'], ['James Horner', 'Composer'], ['Margery Simkin', 'Casting Director']]","$21,022,111 (31.5% of total gross)",3.17 (domestic box office/biggest weekend),56.9% (domestic box office/worldwide),"3,104 opening theaters/3,144 max. theaters, 5.5 weeks average run per theater","$98,510,146","$50,000,000 (worldwide box office is 2.3 times production budget)","September 24th, 2004 (Wide) by Sony Pictures, released as The Forgotton","PG-13 for intense thematic material, some violence and brief language",vs. Kill ListCreate your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,91 minutes,"Surprise Twist, Psychological Thriller, Alien Encounters, Faulty Memory, Human Experimentation",United States,English,"November 5th, 2004 (Wide) (Australia)
","January 18th, 2005 by Sony Pictures Home Entertainment, released as The Forgotton",Revolution Studios,,"$66,711,892","$50,500,000","$117,211,892",,
139,https://www.the-numbers.com/movie/Motorcycle-Diaries-The,[],"[['Walter Salles', 'Director'], ['Jose Rivera', 'Screenwriter']]","$159,819 (1.0% of total gross)",9.54 (domestic box office/biggest weekend),30.5% (domestic box office/worldwide),"3 opening theaters/272 max. theaters, 12.2 weeks average run per theater","$24,695,782",,"September 24th, 2004 (Limited) by Focus Features",R for language,vs. PhilomenaCreate your own comparison chart…,Based on Real Life Events,Drama,Live Action,Dramatization,126 minutes,"Biography, Road Trip, Foreign Language, Biographical Drama, 1950s, Medical Students, Set in South America, Set in Peru, Set in Amazon Rainforest","Argentina, Chile, Cuba, France, Germany, Mexico, Peru, United Kingdom, United States",,"December 10th, 2004 (Wide), released as The Motorcycle Dairies (Australia)
",,"FilmFour, South Fork Pictures, Tu Vas Voir",,"$16,756,372","$38,209,793","$54,966,165",,
140,https://www.the-numbers.com/movie/Shaun-of-the-Dead,[],"[['Edgar Wright', 'Director'], ['Nira Park', 'Producer'], ['Simon Pegg', 'Screenwriter'], ['Edgar Wright', 'Screenwriter'], ['Tim Bevan', 'Executive Producer'], ['Eric Fellner', 'Executive Producer'], ['Natascha Wharton', 'Executive Producer'], ['James Wilson', 'Executive Producer'], ['Alison Owen', 'Executive Producer']]","$3,330,781 (24.6% of total gross)",4.07 (domestic box office/biggest weekend),46.1% (domestic box office/worldwide),"607 opening theaters/675 max. theaters, 6.2 weeks average run per theater","$19,998,092","$5,000,000 (worldwide box office is 5.9 times production budget)","September 24th, 2004 (Wide) by Focus/Rogue Pictures",R for zombie violence/gore and language,vs. Attack the BlockCreate your own comparison chart…,Original Screenplay,Comedy,Live Action,Science Fiction,99 minutes,"Zombies, Horror Comedy","France, United Kingdom",English,"October 7th, 2004 (Wide) (Australia)
July 10th, 2020 (Limited) (United Kingdom)
October 27th, 2023 (Limited) (Australia)
","December 21st, 2004 by Universal Home Entertainment","StudioCanal, Universal Pictures, Working Title Films, WT2 Productions, Big Talk Pictures",Three Flavours Cornetto Trilogy,"$13,542,874","$15,824,072","$29,366,946",,
141,https://www.the-numbers.com/movie/I-Heart-Huckabees,"['Dustin Hoffman', 'Isabelle Huppert', 'Jude Law', 'Jason Schwartzman', 'Lily Tomlin', 'Mark Wahlberg', 'Naomi Watts']","[['David O. Russell', 'Director'], ['David O. Russell', 'Screenwriter'], ['Jeff Baena', 'Screenwriter'], ['David O. Russell', 'Producer'], ['Gregory Goodman', 'Producer'], ['Scott Rudin', 'Producer'], ['Michael Kuhn', 'Executive Producer'], ['Peter Deming', 'Director of Photography'], ['K.K. Barrett', 'Production Designer'], ['Robert K. Lambert*', 'Editor'], ['Mark Bridges', 'Costume Designer'], ['Dara Weintraub', 'Co-Producer'], ['Jon Brion', 'Composer']]","$292,177 (2.3% of total gross)",4.40 (domestic box office/biggest weekend),63.8% (domestic box office/worldwide),"4 opening theaters/901 max. theaters, 3.9 weeks average run per theater","$18,869,898","$22,000,000 (worldwide box office is 0.9 times production budget)","October 1st, 2004 (Limited) by Fox Searchlight",R for language and a sex scene,vs. In Good CompanyCreate your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,105 minutes,"Satirical Comedy, Satire, Environment, Political Activist, Surrealism / Absurdism",United States,English,"December 17th, 2004 (Wide) (Australia)
",,N1 European Film Produktions GmbH & Company,,"$12,784,713","$7,250,000","$20,034,713",,
