,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,International Releases:,Running Time:,Franchise:,Comparisons:,Source:,Genre:,Production Method:,Creative Type:,Production Countries:,Languages:,Video Release:,Production/Financing Companies:,Domestic Releases:,MPAA Rating:,Keywords:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
377,https://www.the-numbers.com/movie/United-Kingdom-A,"['Jack Davenport', 'Tom Felton', 'Laura Carmichael', 'Terry Pheto', 'Jessica Oyelowo', 'Arnold Oceng', 'Nicholas Rowe', 'Anton Lesser', 'Anastasia Hille', 'Jack Lowden', 'Merveille Lukeba', 'Nicholas Lyndhurst', 'David Oyelowo', 'Rosamund Pike']","[['Amma Asante', 'Director'], ['Guy Hibbert', 'Screenwriter'], ['Rick McCallum', 'Producer'], ['David Oyelowo', 'Producer'], ['Peter Heslop', 'Producer'], ['Brunson Green', 'Producer'], ['Justin Moore-Lewy', 'Producer'], ['Charlie Mason', 'Producer'], ['Cameron McCracken', 'Executive Producer'], ['Christine Langan', 'Executive Producer'], ['Natascha Wharton', 'Executive Producer'], ['Eleanor Clark Windo', 'Executive Producer'], ['Guy Hibbert', 'Executive Producer'], ['Susan Williams', 'Story based on the book ‘Colour Bar’ by'], ['Sam McCurdy', 'Cinematographer'], ['Simon Bowles', 'Production Designer'], ['Jon Gregory', 'Editor'], ['Jonathan Amos', 'Editor'], ['Jenny Beavan', 'Costume Designer'], ['Anushia Nieradzik', 'Costume Designer'], ['Meg Tanner', 'Make-up and Hair Designer'], ['Patrick Doyle', 'Composer'], ['Sasha Robertson', 'Casting Director']]","$66,510 (1.7% of total gross)",6.17 (domestic box office/biggest weekend),35.2% (domestic box office/worldwide),,"4 opening theaters/317 max. theaters, 4.6 weeks average run per theater","$4,546,022","October 28th, 2016 (Wide) (Australia)
November 25th, 2016 (Wide) (United Kingdom)
December 9th, 2016 (Wide), released as United Kingdom, A (New Zealand)
February 3rd, 2017 (Wide), released as A United Kingdom - L'amore che ha cambiato la storia (Italy)
March 10th, 2017 (Wide), released as Um Reino Unido (Portugal)
... Show all releases
",111 minutes,,vs. BelleCreate your own comparison chart…,Based on Real Life Events,Drama,Live Action,Dramatization,United Kingdom,English,"May 23rd, 2017 by Fox Home Entertainment","Pathe, BBC Films, Ingenious Media, BFI, Canal Plus, Cine Plus, Yoruba Saxon, Harbinger Pictures, A Perfect Weekend, Film United","February 10th, 2017 (Limited) by Fox Searchlight","PG-13 for some language including racial epithets and a scene of sensuality.(Rating bulletin 2451 (Cert #50694), 11/16/2016)","1940s, Royalty, Interracial Romance, Set in United Kingdom, Set in Africa, Romance, Political, Apartheid, Forbidden Romance","$3,902,185","$7,193,835","$11,096,020",,,
378,https://www.the-numbers.com/movie/Folle-Histoire-De-Max-Et-Leon-La-(France),[],[],,,,"$12,500,000 (worldwide box office is 0.7 times production budget)",,,"November 1st, 2016 (Wide) (France)
May 19th, 2017 (Wide), released as A Louca História de Max e Leon (Portugal)
June 23rd, 2017 (Wide), released as La Folle Histoire de Max et Leon (United Kingdom)
August 18th, 2017 (Wide), released as Max et Leon (New Zealand)
",,,Create your own comparison chart…,Original Screenplay,Comedy,Live Action,Historical Fiction,"Belgium, France","Arabic, English, French",,,,,,n/a,"$8,912,003","$8,912,003",,,
379,https://www.the-numbers.com/movie/Eagle-Huntress-The,[],"[['Otto Bell', 'Director'], ['Stacey Reiss', 'Producer'], ['Sharon Chang', 'Producer'], ['Otto Bell', 'Producer'], ['Morgan Spurlock', 'Executive Producer'], ['Jeremy Chilnick', 'Executive Producer'], ['Daisy Ridley', 'Executive Producer'], ['Marc H. Simon', 'Executive Producer'], ['Dan Cogan', 'Executive Producer'], ['Regina K. Scully', 'Executive Producer'], ['Barbara Dobkin', 'Executive Producer'], ['Susan MacLaury', 'Executive Producer'], ['Sia*', 'Song Writer'], ['Simon Niblett', 'Director of Photography'], ['Pierre Takal', 'Editor']]","$52,574 (1.7% of total gross)",12.05 (domestic box office/biggest weekend),56.3% (domestic box office/worldwide),,"4 opening theaters/122 max. theaters, 7.3 weeks average run per theater","$3,781,521","December 16th, 2016 (Wide) (United Kingdom)
January 6th, 2017 (Wide), released as Eagle Huntress, The (New Zealand)
January 27th, 2017 (Wide) (Slovenia)
March 3rd, 2017 (Wide) (Austria)
March 17th, 2017 (Wide) (Australia)
... Show all releases
",87 minutes,,vs. The GuardCreate your own comparison chart…,Based on Real Life Events,Documentary,Live Action,Factual,"Mongolia, United Kingdom, United States",Kazakh,"February 7th, 2017 by Sony Pictures Home Entertainment","Sony Pictures Classics, 19340 Productions, Artemis Rising Foundation, Impact Partners, Shine Global, Warrior Poets, Kissiki Film","November 2nd, 2016 (Limited) by Sony Pictures Classics",G,"Coming of Age, Father and Daughter, Father’s Footsteps, Animal Lead, Set in Mongolia","$3,168,664","$2,462,577","$5,631,241","$369,716","$154,958","$524,674"
380,https://www.the-numbers.com/movie/Hacksaw-Ridge,"['Sam Worthington', 'Luke Bracey', 'Teresa Palmer', 'Hugo Weaving', 'Rachel Griffiths', 'Vince Vaughn', 'Andrew Garfield']","[['Mel Gibson', 'Director'], ['Robert Schenkkan', 'Screenwriter'], ['Andrew Knight', 'Screenwriter'], ['David Permut', 'Producer'], ['Bill Mechanic', 'Producer'], ['Brian Oliver', 'Producer'], ['William D. Johnson', 'Producer'], ['Bruce Davey', 'Producer'], ['Paul Currie', 'Producer'], ['Terry Benedict', 'Producer'], ['David Greathouse', 'Executive Producer'], ['Stuart Ford', 'Executive Producer'], ['Tyler Thompson', 'Executive Producer'], ['Eric Greenfeld', 'Executive Producer'], ['Rick Nicita', 'Executive Producer'], ['Len Blavatnik', 'Executive Producer'], ['Christopher Woodrow', 'Executive Producer'], ['Michael Bassick', 'Executive Producer'], ['Buddy Patrick', 'Executive Producer'], ['Suzanne Warren', 'Executive Producer'], ['Lenny Kornberg', 'Executive Producer'], ['Mark C. Manuel', 'Executive Producer'], [""Ted O'Neal"", 'Executive Producer'], ['Barbara Gibbs', 'Line Producer'], ['Simon Duggan', 'Director of Photography'], ['Barry Robison', 'Production Designer'], ['John Gilbert', 'Editor'], ['Rupert Gregson-Williams', 'Composer'], ['Lizzy Gardiner', 'Costume Designer'], ['Shane Thomas', 'Make-up and Hair Designer'], ['Chris Godfrey', 'Visual Effects Supervisor'], ['Nikki Barrett', 'Casting Director']]","$15,190,758 (22.6% of total gross)",4.42 (domestic box office/biggest weekend),39.8% (domestic box office/worldwide),"$40,000,000 (worldwide box office is 4.2 times production budget)","2,886 opening theaters/2,971 max. theaters, 6.6 weeks average run per theater","$81,083,243","July 27th, 2023 (Wide) (Brazil)
November 3rd, 2016 (Wide) (Netherlands)
November 4th, 2016 (Wide) (Australia)
November 4th, 2016 (Wide), released as Pjūklo ketera (Lithuania)
November 4th, 2016 (Wide) (New Zealand)
... Show all releases
",138 minutes,,"Best Picture Oscar Nominees, 2017vs. RadioCreate your own comparison chart…",Based on Real Life Events,Drama,Live Action,Dramatization,United States,English,"February 7th, 2017 by Lionsgate Home Entertainment","Cross Creek Pictures, Pandemonium, Permut Presentations, Demarest Films, Summit Entertainment, Argent Pictures, Vendian Entertainment","November 4th, 2016 (Wide) by Lionsgate","R for intense prolonged realistically graphic sequences of war violence including grisly bloody images.(Rating bulletin 2445 (Cert #50531), 10/5/2016)","World War II, Anti-war, Conscientious Objector, Pacifism, 1940s, 2017 Oscars Best Picture Nominee, Faith-Based Film, War Drama","$67,209,615","$101,814,311","$169,023,926","$14,639,002","$14,559,435","$29,198,437"
381,https://www.the-numbers.com/movie/Dag-2-(Turkey),[],"[['Alper Çağlar', 'Director']]",,,,,,,"November 4th, 2016 (Wide) (Turkey)
December 2nd, 2016 (Wide) (United Kingdom)
",135 minutes,The Mountain,Create your own comparison chart…,Based on Real Life Events,Drama,Live Action,Contemporary Fiction,Turkey,Turkish,,,,,,n/a,"$11,378,898","$11,378,898",,,
382,https://www.the-numbers.com/movie/Hide-and-Seek-(China),[],"[['Jie Liu', 'Director']]",,,,,,,"November 4th, 2016 (Wide) (China)
",105 minutes,,Create your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,China,,,,,,,n/a,"$10,315,084","$10,315,084",,,
383,https://www.the-numbers.com/movie/Loving-(2016),"['Marton Csokas', 'Nick Kroll', 'Michael Shannon', 'Joel Edgerton', 'Ruth Negga']","[['Jeff Nichols', 'Director'], ['Jeff Nichols', 'Screenwriter'], ['Ged Doherty', 'Producer'], ['Sarah Green', 'Producer'], ['Nancy Buirski', 'Producer'], ['Colin Firth', 'Producer'], ['Peter Saraf', 'Producer'], ['Marc Turtletaub', 'Producer'], ['Brian Kavanaugh-Jones', 'Executive Producer'], ['Jack Turner', 'Executive Producer'], ['Jared Ian Goldman', 'Executive Producer'], ['Adam Stone', 'Director of Photography'], ['Chad Keith', 'Production Designer'], ['Julie Monroe', 'Editor'], ['Erin Benach', 'Costume Designer'], ['David Wingo', 'Composer'], ['Francine Maisler', 'Casting Director']]","$159,615 (2.1% of total gross)",4.55 (domestic box office/biggest weekend),59.8% (domestic box office/worldwide),"$9,000,000 (worldwide box office is 1.4 times production budget)","4 opening theaters/572 max. theaters, 4.1 weeks average run per theater","$9,304,858","January 20th, 2017 (Wide) (Spain)
January 27th, 2017 (Wide) (Mexico)
February 3rd, 2017 (Wide) (United Kingdom)
February 17th, 2017 (Wide) (France)
February 18th, 2017 (Wide), released as LOVING (South Korea)
... Show all releases
",123 minutes,,vs. Hidden FiguresCreate your own comparison chart…,Based on Real Life Events,Drama,Live Action,Dramatization,United States,English,"January 24th, 2017 by Focus Features","Focus Features, Raindog Films, Big Beach, Augusta Films, Tri State Pictures","November 4th, 2016 (Limited) by Focus Features","PG-13 for thematic elements.(Rating bulletin 2426 (Cert #50321), 5/25/2016)","Interracial Romance, Civil Rights Movement, 1960s, 1950s, Set in Virginia, Washington, D.C., Supreme Court, Biography, Biographical Drama, Romance","$7,710,234","$5,187,830","$12,898,064","$1,728,695","$630,670","$2,359,365"
384,https://www.the-numbers.com/movie/Nocturnal-Animals,"['Amy Adams', 'Jake Gyllenhaal', 'Michael Shannon', 'Aaron Taylor-Johnson']","[['Tom Ford', 'Director'], ['Tom Ford', 'Screenwriter'], ['Tom Ford', 'Producer'], ['Robert Salerno', 'Producer'], ['Austin Wright', 'Story based on the novel ‘Tony and Susan’ by'], ['Diane L. Sabatini', 'Co-Producer'], ['Seamus McGarvey', 'Director of Photography'], ['Shane Valentino', 'Production Designer'], ['Joan Sobel', 'Editor'], ['Abel Korzeniowski', 'Composer'], ['Arianne Phillips', 'Costume Designer'], ['Francine Maisler', 'Casting Director']]","$492,648 (4.6% of total gross)",3.37 (domestic box office/biggest weekend),32.9% (domestic box office/worldwide),"$22,500,000 (worldwide box office is 1.4 times production budget)","37 opening theaters/1,262 max. theaters, 2.6 weeks average run per theater","$12,861,703","November 4th, 2016 (Wide) (United Kingdom)
November 10th, 2016 (Wide) (Australia)
November 10th, 2016 (Limited) (New Zealand)
November 17th, 2016 (Wide) (Croatia)
November 17th, 2016 (Wide) (Hungary)
... Show all releases
",116 minutes,,vs. Manchester by the SeaCreate your own comparison chart…,Based on Fiction Book/Short Story,Thriller/Suspense,Live Action,Contemporary Fiction,United States,English,"February 7th, 2017 by Focus Features","Focus Features, Fade to Black Productions","November 18th, 2016 (Limited) by Focus FeaturesDecember 9th, 2016 (Expands Wide) by Focus Features","R for violence, menace, graphic nudity, and language.(Rating bulletin 2438 (Cert #50180), 8/17/2016)","Film Noir, Set in Los Angeles, Writing and Writers, Relationships Gone Wrong, Infidelity, Non-Chronological, One Last Job, Sex Crimes, Death of a Spouse or Fiancée / Fiancé, Death of a Son or Daughter, Cancer, Same Actor, Multiple Roles, Dysfunctional Family, Psychological Thriller","$10,663,357","$21,735,324","$32,398,681","$1,271,157","$1,366,871","$2,638,028"
385,https://www.the-numbers.com/movie/Oboreru-naifu-(Japan)-(2016),[],"[['Yûki Yamato', 'Director']]",,,,,,,"November 4th, 2016 (Wide) (Japan)
",,,Create your own comparison chart…,,,,,Japan,Japanese,,,,,,n/a,"$5,895,838","$5,895,838",,,
386,https://www.the-numbers.com/movie/Street-Cat-Named-Bob-A,"['Ruta Gedmintas', 'Joanne Froggatt', 'Anthony Head', 'Beth Goddard', 'Darren Evans', 'Caroline Goodall', 'Ruth Sheen', 'Nina Wadia', 'Lorraine Ashbourne', 'Luke Treadaway']","[['Roger Spottiswoode', 'Director'], ['Tim John', 'Screenwriter'], ['Maria Nation', 'Screenwriter'], ['James Bowen', 'Adapted from the books “A Street Cat Named Bob” by'], ['Adam Rolston', 'Producer'], ['Damian Jones', 'Executive Producer'], ['Tim Smith', 'Executive Producer'], ['Paul Brett', 'Executive Producer'], ['Anders Erden', 'Executive Producer'], ['James Swarbrick', 'Executive Producer']]","$35,070 (42.4% of total gross)",1.71 (domestic box office/biggest weekend),0.5% (domestic box office/worldwide),"$8,000,000 (worldwide box office is 2.2 times production budget)","25 opening theaters/25 max. theaters, 2.0 weeks average run per theater","$99,912","November 4th, 2016 (Wide) (United Kingdom)
November 9th, 2016 (Wide), released as A spasso con Bob  (Italy)
November 10th, 2016 (Wide) (South Korea)
December 22nd, 2016 (Wide) (Netherlands)
January 13th, 2017 (Wide) (Norway)
... Show all releases
",103 minutes,,vs. Hidden FiguresCreate your own comparison chart…,Based on Factual Book/Article,Drama,Live Action,Dramatization,United Kingdom,English,"January 17th, 2017 by The Orchard","Stage 6 Films, Prescience, Shooting Script Films, Altus Media, The Exchange","November 18th, 2016 (Limited) by Cleopatra Films",Not Rated,"Addiction, Homeless, Animal Lead","$82,703","$17,285,817","$17,368,520",,,
387,https://www.the-numbers.com/movie/Willkommen-bei-den-Hartmanns-(Germany),[],[],,,,,,,"November 4th, 2016 (Wide) (Germany)
November 17th, 2017 (Wide) (Argentina)
",116 minutes,,Create your own comparison chart…,Original Screenplay,Drama,Live Action,Contemporary Fiction,Germany,German,,,,,,n/a,"$28,023,741","$28,023,741",,,
388,https://www.the-numbers.com/movie/Arrival-(2016),"['Amy Adams', 'Jeremy Renner', 'Forest Whitaker']","[['Denis Villeneuve', 'Director'], ['Eric Heisserer', 'Screenwriter'], ['Ted Chiang', 'Based on the Story “Story of your Life” written by'], ['Shawn Levy', 'Producer'], ['Dan Levine', 'Producer'], ['Aaron Ryder', 'Producer'], ['David Linde', 'Producer'], ['Stan Wlodkowski', 'Executive Producer'], ['Eric Heisserer', 'Executive Producer'], ['Dan Cohen', 'Executive Producer'], ['Karen Lunder', 'Executive Producer'], ['Milan Popelka', 'Executive Producer'], ['Tory Metzger', 'Executive Producer'], ['Michael Jackman', 'Co-Producer'], ['Bradford Young', 'Director of Photography'], ['Patrice Vermette', 'Production Designer'], ['Joe Walker', 'Editor'], ['Jóhann Jóhannsson', 'Composer'], ['Louis Morin', 'Visual Effects Supervisor'], ['Renee April', 'Costume Designer'], ['Francine Maisler', 'Casting Director'], ['Lucie Robitaille', 'Additional Casting']]","$24,074,047 (23.9% of total gross)",4.18 (domestic box office/biggest weekend),49.6% (domestic box office/worldwide),"$47,000,000 (worldwide box office is 4.3 times production budget)","2,317 opening theaters/3,115 max. theaters, 6.5 weeks average run per theater","$121,108,958","November 9th, 2016 (Wide) (Romania)
November 9th, 2016 (Wide) (Trinidad)
November 10th, 2016 (Wide) (Aruba)
November 10th, 2016 (Wide) (Chile)
November 10th, 2016 (Wide) (Colombia)
... Show all releases
",116 minutes,,"Best Picture Oscar Nominees, 2017vs. ContactCreate your own comparison chart…",Based on Fiction Book/Short Story,Drama,Live Action,Science Fiction,United States,English,"January 31st, 2017 by Paramount Home Video","Paramount Pictures, FilmNation Entertainment, Lava Bear Films, 21 Laps Entertainment","November 11th, 2016 (Wide) by Paramount Pictures","PG-13 for brief strong language.(Rating bulletin 2447 (Cert #50454), 10/19/2016)","First Contact, Surprise Twist, Single Parent, Nightmare, Dream Sequence, Time Travel, 2017 Oscars Best Picture Nominee, Mystery Drama","$100,546,139","$102,208,831","$202,754,970","$6,377,255","$14,178,407","$20,555,662"
389,https://www.the-numbers.com/movie/Billy-Lynns-Long-Halftime-Walk,"['Kristen Stewart', 'Chris Tucker', 'Garrett Hedlund', 'Vin Diesel', 'Steve Martin', 'Joe Alwyn']","[['Ang Lee', 'Director'], ['Jean-Christophe Castelli', 'Screenwriter'], ['Ben Fountain', 'Based on the novel by'], ['Ang Lee', 'Producer'], ['Stephen Cornwell', 'Producer'], ['Rhodri Thomas', 'Producer'], ['Simon Cornwell', 'Producer'], ['Brian Bell', 'Executive Producer'], ['Jeff Robinov', 'Executive Producer'], ['Guo Guangchang', 'Executive Producer'], ['Ben Waisbren', 'Executive Producer'], ['John Toll', 'Director of Photography'], ['Tim Squyres', 'Editor'], ['Mychael Danna', 'Composer'], ['Jeff Danna', 'Composer'], ['Joseph G. Aulisi', 'Costume Designer'], ['Avy Kaufman', 'Casting Director']]","$114,129 (6.6% of total gross)",1.93 (domestic box office/biggest weekend),5.8% (domestic box office/worldwide),"$40,000,000 (worldwide box office is 0.8 times production budget)","2 opening theaters/1,176 max. theaters, 2.1 weeks average run per theater","$2,100,241","November 9th, 2016 (Wide) (Cambodia)
November 9th, 2016 (Wide) (Philippines)
November 10th, 2016 (Wide), released as Billy Lynn's Long Halftime Walk (China)
November 10th, 2016 (Wide) (Malaysia)
November 10th, 2016 (Wide) (Singapore)
... Show all releases
",110 minutes,,vs. The Ottoman LieutenantCreate your own comparison chart…,Based on Fiction Book/Short Story,Drama,Live Action,Historical Fiction,United States,English,"January 31st, 2017 by TriStar Pictures Video","Film4, Ink Factory, Studio 8, Tri-Star Pictures, LStar Capital, Bona Film Group, Marc Platt Productions","November 11th, 2016 (Limited) by Sony PicturesNovember 18th, 2016 (Expands Wide) by Sony Pictures","R for language throughout, some war violence, sexual content, and brief drug use.(Rating bulletin 2445 (Cert #49736), 10/5/2016)","War, Iraq War, Returning Soldiers, 3-D, 3-D - Shot in 3-D","$1,738,477","$28,491,925","$30,230,402","$1,166,162","$1,249,372","$2,415,534"
390,https://www.the-numbers.com/movie/Almost-Christmas,"['Kimberly Elise', 'Omar Epps', 'Danny Glover', 'John Michael Higgins', 'Romany Malco', 'Mo’Nique', 'Nicole Ari Parker', 'J.B. Smoove', 'Gabrielle Union', 'Jessie Usher', 'D.C. Young Fly']","[['David E. Talbert', 'Director'], ['David E. Talbert', 'Screenwriter'], ['Will Packer', 'Producer'], ['David E. Talbert', 'Executive Producer'], ['Lyn Sisson-Talbert', 'Executive Producer'], ['Jeff Morrone', 'Executive Producer'], ['Gabrielle Union', 'Executive Producer'], ['Preston Holmes', 'Executive Producer'], ['James Lopez', 'Executive Producer'], ['Wynn Thomas', 'Production Designer'], ['Troy Takaki', 'Editor'], ['John Paesano', 'Composer'], ['Larry Blanford', 'Director of Photography']]","$15,134,235 (36.0% of total gross)",2.78 (domestic box office/biggest weekend),99.0% (domestic box office/worldwide),"$17,000,000 (worldwide box office is 2.5 times production budget)","2,376 opening theaters/2,379 max. theaters, 4.4 weeks average run per theater","$50,815,936","November 25th, 2016 (Wide) (United Kingdom)
",107 minutes,,vs. Battle of the YearCreate your own comparison chart…,Original Screenplay,Drama,Live Action,Contemporary Fiction,United States,English,"January 24th, 2017 by Universal Home Entertainment","Universal Pictures, Will Packer Productions, Perfect World Pictures","November 11th, 2016 (Wide) by Universal","PG-13 for suggestive material, drug content and language.(Rating bulletin 2421 (Cert #50398), 4/20/2016)","Christmas, Christmas in November, Family Reunion, African Americans, Dysfunctional Family, Ensemble, Generational Conflict, Widow/Widower, Romance, Divorcée Romance, Comedy Drama","$42,065,185","$428,321","$42,493,506","$2,670,304","$983,385","$3,653,689"
